city,bedrooms,city_center_dist_km,metro_dist_km,daily_price,weekends
Barcelona,1,0.719,0.22,136.38,0
Barcelona,3,1.235,0.089,543.91,0
Barcelona,2,1.115,0.18,417.76,0
Barcelona,2,2.26,0.396,457.09,0
Barcelona,1,1.64,0.594,387.51,0
Barcelona,1,1.144,0.094,341.42,0
Barcelona,1,0.412,0.335,185.26,0
Barcelona,1,0.641,0.344,196.9,0
Barcelona,1,1.025,0.619,596.04,0
Barcelona,1,0.437,0.282,297.67,0
Barcelona,2,2.314,0.386,635.37,0
Barcelona,1,1.014,0.137,468.73,0
Barcelona,1,4.052,0.859,185.26,0
Barcelona,1,4.155,0.547,171.29,0
Barcelona,1,4.301,0.636,195.5,0
Barcelona,2,2.4,0.289,479.2,0
Barcelona,3,2.317,0.208,499.92,0
Barcelona,2,3.848,0.483,420.09,0
Barcelona,1,2.39,0.196,122.65,0
Barcelona,1,1.807,0.259,156.17,0
Barcelona,2,1.397,0.209,552.98,0
Barcelona,1,3.969,0.528,174.79,0
Barcelona,1,1.702,0.347,104.03,0
Barcelona,3,3.476,0.26,780.13,0
Barcelona,1,3.813,0.489,150.58,0
Barcelona,1,3.764,0.468,113.58,0
Barcelona,2,3.834,0.296,335.61,0
Barcelona,1,1.757,0.368,438.48,0
Barcelona,1,1.294,0.098,358.65,0
Barcelona,1,1.527,0.144,358.65,0
Barcelona,3,3.476,0.26,780.13,0
Barcelona,1,3.392,0.2,291.85,0
Barcelona,1,3.969,0.464,266.25,0
Barcelona,1,1.957,0.483,168.97,0
Barcelona,1,2.478,0.259,347.01,0
Barcelona,1,3.336,0.129,243.21,0
Barcelona,1,3.867,0.411,138.94,0
Barcelona,1,1.804,0.213,173.62,0
Barcelona,1,3.688,0.5,131.96,0
Barcelona,1,3.893,0.414,104.03,0
Barcelona,3,3.608,0.281,161.98,0
Barcelona,1,3.137,0.284,174.79,0
Barcelona,1,1.485,0.282,161.98,0
Barcelona,2,4.774,1.004,187.35,0
Barcelona,1,1.694,0.312,196.9,0
Barcelona,1,3.345,0.08,195.5,0
Barcelona,1,3.996,0.472,150.58,0
Barcelona,1,4.054,0.436,131.96,0
Barcelona,1,4.581,0.908,168.97,0
Barcelona,3,1.665,0.3,445.46,0
Barcelona,1,3.883,0.397,111.02,0
Barcelona,1,3.459,0.197,203.64,0
Barcelona,1,4.177,0.154,404.96,0
Barcelona,1,3.881,0.566,108.69,0
Barcelona,2,3.49,0.203,416.6,0
Barcelona,2,1.616,0.215,393.56,0
Barcelona,2,1.619,0.283,509.23,0
Barcelona,1,4.115,0.336,106.59,0
Barcelona,1,1.675,0.359,280.22,0
Barcelona,2,1.82,0.393,376.1,0
Barcelona,1,3.096,0.274,254.61,0
Barcelona,0,1.838,0.273,138.94,0
Barcelona,0,4.132,0.433,161.98,0
Barcelona,1,1.934,0.419,457.09,0
Barcelona,1,2.935,0.359,138.94,0
Barcelona,1,3.914,0.435,104.03,0
Barcelona,1,2.599,0.234,411.94,0
Barcelona,1,2.613,0.255,509.23,0
Barcelona,1,3.25,0.398,196.9,0
Barcelona,1,3.233,0.193,360.97,0
Barcelona,3,2.798,0.342,980.29,0
Barcelona,1,2.968,0.243,560.2,0
Barcelona,1,2.982,0.363,127.31,0
Barcelona,1,3.091,0.323,208.3,0
Barcelona,2,3.03,0.202,289.29,0
Barcelona,2,2.489,0.138,1252.36,0
Barcelona,1,3.513,0.162,489.45,0
Barcelona,1,1.787,0.295,254.61,0
Barcelona,3,1.695,0.364,416.37,0
Barcelona,1,4.236,0.392,127.31,0
Barcelona,1,4.303,0.298,138.94,0
Barcelona,1,3.954,0.417,275.56,0
Barcelona,2,4.006,0.354,133.13,0
Barcelona,1,3.372,0.097,269.74,0
Barcelona,1,4.665,1.06,150.58,0
Barcelona,2,3.395,0.164,439.41,0
Barcelona,1,3.37,0.097,229.25,0
Barcelona,1,3.308,0.124,134.29,0
Barcelona,2,1.784,0.427,439.64,0
Barcelona,1,3.084,0.17,115.67,0
Barcelona,1,2.878,0.484,329.79,0
Barcelona,2,2.896,0.465,416.37,0
Barcelona,1,2.609,0.413,248.56,0
Barcelona,1,3.891,0.569,111.02,0
Barcelona,1,2.737,0.356,179.44,0
Barcelona,1,2.915,0.355,122.65,0
Barcelona,1,2.311,0.191,104.03,0
Barcelona,1,2.846,0.535,329.79,0
Barcelona,3,2.746,0.493,555.54,0
Barcelona,1,3.217,0.086,295.58,0
Barcelona,1,4.009,0.33,145.93,0
Barcelona,1,4.044,0.364,134.29,0
Barcelona,2,1.598,0.242,439.64,0
Barcelona,1,1.649,0.273,219.94,0
Barcelona,1,3.637,0.254,202.48,0
Barcelona,1,3.267,0.309,229.25,0
Barcelona,1,1.715,0.332,185.26,0
Barcelona,2,1.701,0.33,449.41,0
Barcelona,1,1.922,0.457,254.61,0
Barcelona,1,1.921,0.474,254.61,0
Barcelona,2,1.659,0.355,449.41,0
Barcelona,1,3.448,0.11,248.56,0
Barcelona,1,3.543,0.168,237.16,0
Barcelona,1,1.729,0.398,130.8,0
Barcelona,1,1.599,0.22,208.53,0
Barcelona,4,1.804,0.392,497.82,0
Barcelona,1,2.703,0.491,202.48,0
Barcelona,1,2.349,0.175,277.65,0
Barcelona,1,1.845,0.389,167.8,0
Barcelona,2,3.467,0.083,281.15,0
Barcelona,1,4.053,0.299,111.02,0
Barcelona,1,3.875,0.475,108.92,0
Barcelona,1,1.769,0.289,138.94,0
Barcelona,1,3.127,0.274,144.53,0
Barcelona,1,3.72,0.616,161.98,0
Barcelona,3,2.837,0.417,567.18,0
Barcelona,1,3.66,0.31,127.31,0
Barcelona,1,3.759,0.447,115.67,0
Barcelona,1,3.769,0.473,115.67,0
Barcelona,2,3.407,0.289,271.84,0
Barcelona,3,1.627,0.244,512.72,0
Barcelona,0,3.419,0.359,486.19,0
Barcelona,3,1.728,0.325,474.55,0
Barcelona,2,1.678,0.298,439.64,0
Barcelona,1,3.225,0.141,159.66,0
Barcelona,1,1.792,0.32,111.02,0
Barcelona,1,3.008,0.199,382.85,0
Barcelona,1,2.582,0.334,134.29,0
Barcelona,1,2.785,0.416,143.37,0
Barcelona,1,3.631,0.353,208.3,0
Barcelona,1,3.942,0.405,113.58,0
Barcelona,1,4.103,0.557,202.48,0
Barcelona,3,1.644,0.393,416.37,0
Barcelona,1,2.079,0.485,254.61,0
Barcelona,2,3.32,0.171,1039.17,0
Barcelona,1,1.676,0.408,150.58,0
Barcelona,1,2.592,0.404,114.51,0
Barcelona,1,4.384,0.444,189.91,0
Barcelona,1,4.658,0.917,106.59,0
Barcelona,1,3.104,0.466,138.94,0
Barcelona,1,4.209,0.374,205.97,0
Barcelona,1,1.663,0.445,298.6,0
Barcelona,1,3.066,0.289,109.85,0
Barcelona,1,2.913,0.335,311.17,0
Barcelona,1,2.006,0.641,263.92,0
Barcelona,2,1.795,0.407,520.63,0
Barcelona,1,3.067,0.513,132.89,0
Barcelona,1,6.189,2.403,180.6,0
Barcelona,1,3.465,0.167,237.16,0
Barcelona,1,2.714,0.895,143.37,0
Barcelona,1,2.51,0.329,277.65,0
Barcelona,1,2.455,0.535,231.34,0
Barcelona,1,1.6,0.49,451.51,0
Barcelona,3,1.06,0.193,990.53,0
Barcelona,2,1.06,0.193,951.2,0
Barcelona,2,3.476,0.26,712.87,0
Barcelona,1,1.732,0.457,862.06,0
Barcelona,1,4.071,1.336,93.09,0
Barcelona,1,3.108,0.634,267.65,0
Barcelona,1,1.838,0.479,232.5,0
Barcelona,3,3.476,0.26,780.13,0
Barcelona,1,1.9,0.401,216.45,0
Barcelona,1,2.11,0.347,277.42,0
Barcelona,1,3.316,0.176,844.83,0
Barcelona,1,4.508,0.405,6943.7,0
Barcelona,1,4.576,0.418,6943.7,0
Barcelona,1,3.563,0.192,270.67,0
Barcelona,2,2.311,0.344,678.19,0
Barcelona,1,0.795,0.439,347.01,0
Barcelona,1,2.394,0.064,365.63,0
Barcelona,3,1.624,0.429,765.01,0
Barcelona,1,4.57,0.656,231.57,0
Barcelona,1,1.373,0.24,497.59,0
Barcelona,1,2.69,0.123,130.8,0
Barcelona,3,1.666,0.37,596.04,0
Barcelona,1,3.151,0.282,148.02,0
Barcelona,1,5.592,0.876,161.98,0
Barcelona,1,3.937,0.338,132.89,0
Barcelona,1,4.319,0.722,103.1,0
Barcelona,2,1.355,0.465,677.03,0
Barcelona,1,4.319,0.722,121.49,0
Barcelona,2,3.072,0.387,439.87,0
Barcelona,2,3.17,0.35,439.87,0
Barcelona,3,2.974,0.366,474.32,0
Barcelona,3,3.001,0.397,474.32,0
Barcelona,3,3.058,0.341,601.62,0
Barcelona,3,2.913,0.285,601.62,0
Barcelona,2,3.336,0.237,226.69,0
Barcelona,1,3.925,1.348,208.53,0
Barcelona,1,5.71,0.508,130.8,0
Barcelona,1,4.201,0.13,80.99,0
Barcelona,2,3.108,0.447,185.26,0
Barcelona,2,1.177,0.316,437.31,0
Barcelona,2,1.644,0.58,792.7,0
Barcelona,1,3.52,0.523,284.64,0
Barcelona,2,3.364,0.393,331.18,0
Barcelona,1,3.473,0.428,132.89,0
Barcelona,1,4.065,0.425,151.51,0
Barcelona,1,3.287,0.116,151.51,0
Barcelona,1,3.883,0.409,181.77,0
Barcelona,2,3.47,0.162,218.77,0
Barcelona,1,2.768,0.444,138.94,0
Barcelona,3,3.377,0.308,261.6,0
Barcelona,1,3.368,0.411,245.3,0
Barcelona,1,2.291,0.128,290.46,0
Barcelona,1,2.387,0.227,273.23,0
Barcelona,1,2.198,0.58,335.61,0
Barcelona,2,2.383,0.431,364.7,0
Barcelona,1,2.146,0.311,212.95,0
Barcelona,1,3.113,0.701,150.58,0
Barcelona,1,3.044,0.565,161.98,0
Barcelona,1,4.365,0.761,127.31,0
Barcelona,1,2.187,0.18,214.12,0
Barcelona,2,1.987,0.142,404.96,0
Barcelona,2,1.757,0.537,450.11,0
Barcelona,1,2.84,0.209,214.12,0
Barcelona,1,1.78,0.412,219.7,0
Barcelona,1,1.744,0.597,242.98,0
Barcelona,1,0.707,0.372,277.65,0
Barcelona,1,0.963,0.396,347.01,0
Barcelona,1,2.059,0.648,450.58,0
Barcelona,1,3.205,0.295,384.25,0
Barcelona,1,5.795,2.057,318.15,0
Barcelona,1,4.309,1.192,198.99,0
Barcelona,1,1.968,0.693,242.98,0
Barcelona,1,1.078,0.132,691.93,0
Barcelona,1,0.797,0.408,914.19,0
Barcelona,1,0.797,0.408,608.61,0
Barcelona,1,2.774,0.85,127.31,0
Barcelona,2,1.738,0.333,489.45,0
Barcelona,1,3.607,0.223,216.21,0
Barcelona,1,4.167,0.465,208.53,0
Barcelona,1,4.259,0.454,185.26,0
Barcelona,2,4.828,0.103,120.32,0
Barcelona,1,2.413,0.686,130.8,0
Barcelona,1,3.623,0.251,356.55,0
Barcelona,1,3.142,0.571,146.86,0
Barcelona,1,1.607,0.32,173.62,0
Barcelona,2,2.334,0.277,601.62,0
Barcelona,1,2.637,0.912,329.79,0
Barcelona,2,1.665,0.524,439.64,0
Barcelona,2,1.831,0.363,439.64,0
Barcelona,1,5.286,0.523,104.03,0
Barcelona,1,2.651,0.789,141.04,0
Barcelona,1,1.496,0.364,356.55,0
Barcelona,1,1.558,0.597,261.36,0
Barcelona,1,3.222,0.11,254.61,0
Barcelona,2,3.237,0.085,543.91,0
Barcelona,1,5.056,0.314,104.03,0
Barcelona,1,3.899,0.391,138.94,0
Barcelona,1,5.07,0.272,93.79,0
Barcelona,1,2.438,0.171,486.19,0
Barcelona,1,1.236,0.427,185.26,0
Barcelona,2,4.087,0.148,451.28,0
Barcelona,1,0.993,0.527,196.9,0
Barcelona,1,0.836,0.423,219.7,0
Barcelona,1,1.72,0.123,155.0,0
Barcelona,1,0.625,0.398,312.57,0
Barcelona,1,0.932,0.465,468.73,0
Barcelona,2,2.127,0.097,798.75,0
Barcelona,1,3.538,0.519,111.02,0
Barcelona,1,3.559,0.458,150.58,0
Barcelona,1,3.141,0.301,127.31,0
Barcelona,0,4.287,0.803,88.91,0
Barcelona,1,3.006,0.733,231.34,0
Barcelona,1,3.528,0.36,134.29,0
Barcelona,1,3.724,0.522,104.03,0
Barcelona,2,4.59,0.384,266.25,0
Barcelona,1,1.906,0.435,231.34,0
Barcelona,2,3.198,0.116,712.87,0
Barcelona,1,1.473,0.179,370.28,0
Barcelona,1,2.782,0.353,327.46,0
Barcelona,3,0.875,0.525,615.59,0
Barcelona,1,3.103,0.218,289.29,0
Barcelona,1,2.081,0.264,231.57,0
Barcelona,2,3.011,0.298,439.87,0
Barcelona,1,3.665,0.578,122.65,0
Barcelona,3,3.624,0.201,312.57,0
Barcelona,2,2.716,0.214,231.57,0
Barcelona,1,1.997,0.385,173.62,0
Barcelona,1,2.219,0.019,231.57,0
Barcelona,0,1.859,0.613,422.42,0
Barcelona,2,3.22,0.204,439.87,0
Barcelona,2,2.949,0.235,439.87,0
Barcelona,2,3.179,0.252,439.87,0
Barcelona,2,0.784,0.481,613.26,0
Barcelona,1,2.609,0.276,295.11,0
Barcelona,1,4.002,0.052,227.85,0
Barcelona,1,4.595,1.144,197.83,0
Barcelona,1,1.521,0.521,555.54,0
Barcelona,1,1.444,0.563,370.28,0
Barcelona,1,1.63,0.107,370.28,0
Barcelona,2,3.476,0.26,712.87,0
Barcelona,1,3.696,0.404,212.95,0
Barcelona,1,1.564,0.594,678.19,0
Barcelona,3,2.046,0.426,705.66,0
Barcelona,1,2.179,0.293,231.57,0
Barcelona,1,1.566,0.28,167.8,0
Barcelona,2,1.288,0.333,545.07,0
Barcelona,2,2.133,0.14,758.02,0
Barcelona,2,1.269,0.122,790.37,0
Barcelona,3,1.708,0.409,879.51,0
Barcelona,1,2.67,0.658,284.64,0
Barcelona,1,1.793,0.73,607.68,0
Barcelona,1,1.793,0.73,607.68,0
Barcelona,1,2.803,0.622,138.94,0
Barcelona,3,2.375,0.806,729.16,0
Barcelona,1,4.794,0.671,109.85,0
Barcelona,1,4.787,0.686,141.27,0
Barcelona,1,4.795,0.667,158.49,0
Barcelona,1,4.719,0.664,106.59,0
Barcelona,1,2.859,0.651,114.27,0
Barcelona,1,4.88,0.748,115.67,0
Barcelona,1,2.524,1.013,196.9,0
Barcelona,1,4.051,0.167,132.89,0
Barcelona,1,1.798,0.466,150.58,0
Barcelona,1,3.616,0.553,122.65,0
Barcelona,2,1.793,0.73,678.19,0
Barcelona,2,2.66,0.708,678.19,0
Barcelona,1,2.95,0.883,136.62,0
Barcelona,1,2.656,0.155,167.8,0
Barcelona,1,1.764,0.388,69.59,0
Barcelona,1,3.186,0.809,138.94,0
Barcelona,1,5.007,1.059,161.98,0
Barcelona,1,4.965,1.183,358.65,0
Barcelona,1,2.16,0.818,145.93,0
Barcelona,2,2.317,0.888,439.64,0
Barcelona,1,2.423,1.013,91.47,0
Barcelona,1,4.976,0.304,121.49,0
Barcelona,1,3.761,0.544,115.67,0
Barcelona,1,2.32,1.004,187.59,0
Barcelona,1,4.555,0.417,115.67,0
Barcelona,2,3.726,0.469,277.65,0
Barcelona,1,5.066,0.958,143.37,0
Barcelona,1,4.778,0.694,101.94,0
Barcelona,1,4.657,1.028,157.56,0
Barcelona,1,2.649,0.584,219.94,0
Barcelona,1,2.713,0.923,172.46,0
Barcelona,3,3.677,1.395,312.57,0
Barcelona,3,3.564,1.34,312.57,0
Barcelona,2,2.124,0.911,128.47,0
Barcelona,1,2.234,0.805,225.75,0
Barcelona,1,2.861,0.593,288.13,0
Barcelona,1,3.451,0.241,170.13,0
Barcelona,0,2.285,0.91,122.65,0
Barcelona,1,3.589,0.583,144.53,0
Barcelona,3,2.294,0.755,636.77,0
Barcelona,1,3.015,1.106,260.2,0
Barcelona,1,2.863,0.913,607.68,0
Barcelona,2,2.113,0.807,636.54,0
Barcelona,2,2.834,0.531,374.94,0
Barcelona,2,3.594,0.638,212.02,0
Barcelona,1,2.806,0.523,180.6,0
Barcelona,1,5.368,1.061,92.4,0
Barcelona,2,2.829,0.526,374.94,0
Barcelona,1,4.524,0.462,166.64,0
Barcelona,1,2.939,0.649,231.34,0
Barcelona,1,4.692,1.006,174.79,0
Barcelona,1,4.416,0.397,129.4,0
Barcelona,1,4.269,0.114,196.9,0
Barcelona,1,2.619,0.551,127.31,0
Barcelona,2,4.947,0.821,151.51,0
Barcelona,1,3.312,0.451,173.62,0
Barcelona,1,2.888,0.508,131.96,0
Barcelona,1,4.794,0.671,123.82,0
Barcelona,2,3.328,0.805,93.56,0
Barcelona,1,1.98,0.735,381.92,0
Barcelona,1,1.578,0.755,295.58,0
Barcelona,1,1.555,0.75,275.56,0
Barcelona,1,1.511,0.668,231.34,0
Barcelona,3,1.858,0.779,1094.79,0
Barcelona,1,3.583,0.518,115.67,0
Barcelona,1,4.304,0.385,143.37,0
Barcelona,1,2.304,0.086,347.01,0
Barcelona,1,4.566,1.059,185.26,0
Barcelona,1,1.583,0.458,314.66,0
Barcelona,1,3.177,0.862,236.23,0
Barcelona,1,4.308,0.933,120.32,0
Barcelona,2,3.342,0.119,613.49,0
Barcelona,1,2.477,0.757,232.5,0
Barcelona,1,1.815,0.825,138.94,0
Barcelona,1,1.832,0.748,607.68,0
Barcelona,1,3.031,0.839,238.32,0
Barcelona,1,3.316,0.099,150.58,0
Barcelona,1,3.197,0.833,225.75,0
Barcelona,3,2.568,1.037,522.03,0
Barcelona,1,3.691,0.58,202.48,0
Barcelona,1,3.784,0.638,190.84,0
Barcelona,1,2.842,0.684,182.93,0
Barcelona,1,2.795,0.711,182.93,0
Barcelona,1,4.402,1.047,179.44,0
Barcelona,1,2.073,0.935,208.53,0
Barcelona,1,1.402,0.805,315.82,0
Barcelona,1,1.457,0.668,385.41,0
Barcelona,1,1.23,0.665,315.82,0
Barcelona,1,1.261,0.649,315.82,0
Barcelona,1,1.485,0.681,353.06,0
Barcelona,1,1.308,0.554,315.82,0
Barcelona,1,1.275,0.651,260.2,0
Barcelona,1,1.308,0.556,288.13,0
Barcelona,2,4.251,0.717,578.58,0
Barcelona,1,2.851,0.8,231.34,0
Barcelona,1,2.212,0.755,156.17,0
Barcelona,1,1.582,0.827,370.28,0
Barcelona,0,4.428,0.285,118.93,0
Barcelona,1,2.131,0.373,144.53,0
Barcelona,1,5.191,1.008,113.58,0
Barcelona,1,5.487,0.338,229.25,0
Barcelona,1,1.793,0.73,561.13,0
Barcelona,3,2.647,1.05,735.91,0
Barcelona,1,3.416,0.803,150.58,0
Barcelona,1,1.983,0.091,182.93,0
Barcelona,1,2.084,0.725,202.48,0
Barcelona,1,5.23,0.711,138.94,0
Barcelona,1,2.343,0.209,138.94,0
Barcelona,3,3.392,0.163,879.74,0
Barcelona,2,3.342,0.119,1620.08,0
Barcelona,1,2.939,0.897,141.27,0
Barcelona,1,3.912,0.561,127.31,0
Barcelona,1,3.183,0.404,127.31,0
Barcelona,2,3.701,1.329,400.54,0
Barcelona,1,4.298,0.795,80.99,0
Barcelona,1,3.683,0.46,72.85,0
Barcelona,2,1.548,0.669,712.87,0
Barcelona,1,3.474,0.281,128.47,0
Barcelona,3,2.252,0.731,630.72,0
Barcelona,1,5.91,0.676,134.06,0
Barcelona,1,8.062,1.276,231.34,0
Barcelona,1,6.726,0.144,115.67,0
Barcelona,1,6.275,0.431,118.0,0
Barcelona,2,7.858,0.926,149.42,0
Barcelona,1,5.277,0.802,97.28,0
Barcelona,1,6.369,0.543,138.94,0
Barcelona,1,5.974,0.814,130.57,0
Barcelona,1,6.06,0.79,130.57,0
Barcelona,1,7.359,0.66,115.67,0
Barcelona,1,8.444,1.68,85.65,0
Barcelona,1,6.79,0.252,118.0,0
Barcelona,1,6.797,0.233,108.69,0
Barcelona,1,5.692,0.785,254.85,0
Barcelona,1,6.795,0.268,161.98,0
Barcelona,1,4.859,0.652,138.94,0
Barcelona,1,7.612,0.68,167.8,0
Barcelona,1,5.371,0.599,210.63,0
Barcelona,1,4.958,0.772,137.55,0
Barcelona,1,4.76,0.505,138.94,0
Barcelona,1,5.001,0.826,127.54,0
Barcelona,1,4.51,0.292,176.18,0
Barcelona,6,5.807,0.883,4467.15,0
Barcelona,1,4.59,0.372,131.96,0
Barcelona,1,5.371,0.634,138.94,0
Barcelona,1,4.48,0.286,173.62,0
Barcelona,1,5.695,0.748,231.34,0
Barcelona,1,4.819,0.727,179.44,0
Barcelona,1,4.803,0.661,171.29,0
Barcelona,1,4.783,0.629,370.28,0
Barcelona,1,5.986,1.144,128.47,0
Barcelona,1,2.97,1.315,173.62,0
Barcelona,1,2.267,0.483,119.16,0
Barcelona,1,2.599,0.373,131.96,0
Barcelona,1,4.172,0.707,260.2,0
Barcelona,1,4.113,0.597,174.79,0
Barcelona,1,3.536,0.896,165.48,0
Barcelona,3,5.192,0.832,121.49,0
Barcelona,1,4.691,0.86,132.89,0
Barcelona,1,4.492,0.362,143.37,0
Barcelona,1,4.782,0.551,150.58,0
Barcelona,1,3.056,1.301,157.56,0
Barcelona,1,3.668,0.498,196.9,0
Barcelona,1,3.331,0.566,196.9,0
Barcelona,1,2.466,0.444,130.8,0
Barcelona,1,3.768,0.35,347.01,0
Barcelona,1,3.432,0.565,196.9,0
Barcelona,1,2.923,0.636,197.83,0
Barcelona,1,3.41,0.193,217.61,0
Barcelona,1,3.467,1.383,169.9,0
Barcelona,1,5.02,0.976,167.8,0
Barcelona,1,3.598,1.274,173.62,0
Barcelona,1,3.719,0.946,354.23,0
Barcelona,1,5.123,0.337,127.31,0
Barcelona,2,3.03,1.215,444.29,0
Barcelona,2,4.267,0.774,1020.78,0
Barcelona,1,4.966,0.297,121.49,0
Barcelona,1,4.466,0.367,190.84,0
Barcelona,1,4.468,0.377,179.44,0
Barcelona,1,4.989,0.616,98.21,0
Barcelona,1,4.227,0.578,179.44,0
Barcelona,1,3.73,1.319,201.55,0
Barcelona,1,3.661,1.086,249.96,0
Barcelona,1,4.518,0.293,174.79,0
Barcelona,1,2.44,0.338,388.9,0
Barcelona,1,3.559,0.903,243.21,0
Barcelona,1,3.258,0.561,132.89,0
Barcelona,1,3.029,0.855,173.62,0
Barcelona,2,4.701,0.817,179.44,0
Barcelona,1,4.703,0.692,179.44,0
Barcelona,1,4.82,0.821,202.48,0
Barcelona,1,3.001,1.166,161.98,0
Barcelona,1,4.091,0.429,113.58,0
Barcelona,1,4.04,0.944,164.31,0
Barcelona,1,4.523,0.369,196.9,0
Barcelona,1,3.457,0.18,187.35,0
Barcelona,1,4.573,0.57,131.96,0
Barcelona,2,3.086,1.285,382.15,0
Barcelona,1,4.617,0.628,104.03,0
Barcelona,1,2.759,1.079,277.65,0
Barcelona,3,5.019,0.352,576.26,0
Barcelona,1,2.855,0.635,148.25,0
Barcelona,2,3.255,1.554,491.77,0
Barcelona,1,4.952,1.06,111.02,0
Barcelona,1,4.979,1.042,111.02,0
Barcelona,1,4.981,1.014,111.02,0
Barcelona,1,4.547,0.343,370.28,0
Barcelona,1,4.547,0.343,321.64,0
Barcelona,1,4.547,0.343,321.64,0
Barcelona,1,4.092,0.711,202.48,0
Barcelona,1,4.856,0.611,347.01,0
Barcelona,1,3.132,1.505,515.05,0
Barcelona,1,4.037,0.789,202.48,0
Barcelona,3,2.804,1.092,983.78,0
Barcelona,1,4.488,0.452,321.64,0
Barcelona,1,3.559,1.303,180.6,0
Barcelona,1,4.488,0.452,321.64,0
Barcelona,2,4.388,0.699,854.14,0
Barcelona,1,4.82,0.522,92.4,0
Barcelona,3,2.91,1.049,497.59,0
Barcelona,1,4.442,0.381,108.69,0
Barcelona,1,4.288,0.539,167.8,0
Barcelona,2,3.903,0.939,819.47,0
Barcelona,1,5.05,0.998,127.31,0
Barcelona,1,3.906,0.937,588.13,0
Barcelona,1,3.829,0.302,150.58,0
Barcelona,1,2.43,0.419,132.89,0
Barcelona,1,3.579,1.117,218.77,0
Barcelona,1,4.964,0.951,127.31,0
Barcelona,1,4.481,0.335,202.48,0
Barcelona,1,4.456,0.346,167.8,0
Barcelona,1,4.386,0.428,202.48,0
Barcelona,1,3.361,1.668,246.47,0
Barcelona,1,3.9,0.929,588.13,0
Barcelona,2,3.764,1.119,819.47,0
Barcelona,1,5.134,0.583,80.99,0
Barcelona,0,3.237,1.393,159.66,0
Barcelona,2,3.197,1.084,515.05,0
Barcelona,1,4.907,0.154,189.91,0
Barcelona,1,3.783,0.265,135.45,0
Barcelona,1,2.739,1.112,168.97,0
Barcelona,1,2.457,0.338,197.83,0
Barcelona,1,4.103,0.698,248.56,0
Barcelona,3,3.117,1.192,474.55,0
Barcelona,1,4.289,0.549,406.59,0
Barcelona,0,4.765,0.407,138.94,0
Barcelona,0,4.63,0.435,131.96,0
Barcelona,1,4.271,0.563,131.96,0
Barcelona,2,2.147,0.309,416.6,0
Barcelona,1,3.747,0.517,111.02,0
Barcelona,1,4.036,0.34,69.59,0
Barcelona,1,4.39,0.524,80.99,0
Barcelona,1,3.377,0.36,138.94,0
Barcelona,1,4.724,0.936,171.29,0
Barcelona,1,4.58,0.651,196.9,0
Barcelona,1,2.176,0.344,219.7,0
Barcelona,1,5.151,0.51,132.89,0
Barcelona,1,4.967,0.373,109.85,0
Barcelona,1,3.05,1.386,132.89,0
Barcelona,2,4.291,0.798,854.14,0
Barcelona,1,4.889,0.722,127.31,0
Barcelona,1,4.383,0.556,161.98,0
Barcelona,1,3.952,0.42,134.29,0
Barcelona,1,2.898,0.685,214.12,0
Barcelona,1,4.656,0.707,202.48,0
Barcelona,1,4.849,1.075,104.03,0
Barcelona,1,4.923,1.0,104.03,0
Barcelona,1,4.49,0.385,185.26,0
Barcelona,1,4.541,0.476,185.26,0
Barcelona,1,3.387,1.325,151.51,0
Barcelona,1,3.378,1.446,181.77,0
Barcelona,1,3.69,0.508,99.61,0
Barcelona,0,5.098,0.297,144.53,0
Barcelona,1,1.644,0.651,161.98,0
Barcelona,1,2.997,0.84,370.28,0
Barcelona,1,3.0,0.833,321.64,0
Barcelona,1,4.87,0.95,229.01,0
Barcelona,1,1.936,0.565,277.65,0
Barcelona,1,3.911,0.486,98.21,0
Barcelona,1,3.263,1.286,185.26,0
Barcelona,0,4.407,0.395,150.58,0
Barcelona,1,4.943,0.871,97.28,0
Barcelona,1,4.874,0.891,104.03,0
Barcelona,2,2.731,0.844,208.53,0
Barcelona,1,3.878,0.95,223.19,0
Barcelona,1,5.076,0.976,97.28,0
Barcelona,1,3.045,1.278,263.92,0
Barcelona,1,3.129,1.365,208.53,0
Barcelona,1,3.125,1.365,263.92,0
Barcelona,1,2.447,0.433,263.92,0
Barcelona,1,2.517,0.314,208.53,0
Barcelona,1,3.265,1.621,161.98,0
Barcelona,1,2.922,0.653,115.67,0
Barcelona,1,2.991,0.562,259.97,0
Barcelona,2,3.432,0.192,393.79,0
Barcelona,1,3.314,1.636,485.49,0
Barcelona,2,3.578,1.022,486.19,0
Barcelona,1,3.521,0.178,173.62,0
Barcelona,1,3.495,0.173,185.26,0
Barcelona,1,3.657,0.383,129.63,0
Barcelona,2,2.765,1.11,497.59,0
Barcelona,2,4.7,0.803,179.44,0
Barcelona,1,4.474,0.375,150.58,0
Barcelona,1,2.185,0.453,132.89,0
Barcelona,1,2.159,0.412,138.94,0
Barcelona,1,2.146,0.496,132.89,0
Barcelona,2,3.436,0.432,150.58,0
Barcelona,1,3.034,1.407,200.15,0
Barcelona,1,3.235,0.483,109.85,0
Barcelona,1,3.038,1.281,157.56,0
Barcelona,2,3.096,0.755,529.94,0
Barcelona,1,2.058,0.801,150.58,0
Barcelona,1,2.264,0.775,173.62,0
Barcelona,1,3.383,1.491,186.42,0
Barcelona,1,2.262,0.315,280.22,0
Barcelona,2,2.472,0.525,503.18,0
Barcelona,1,2.024,0.874,219.94,0
Barcelona,3,2.51,0.732,529.94,0
